season,season_elo,team_id
2012,1834.93946053,1276
2013,1905.02333973,1276
2014,1947.2546277,1276
2015,1816.49520927,1276
2016,1800.63496301,1276
2017,1904.70975685,1276
1985,1609.28663639,1277
1986,1698.42058286,1277
1987,1597.9921628,1277
1988,1540.00855997,1277
1989,1584.07927203,1277
1990,1789.49895499,1277
1991,1793.91779739,1277
1992,1829.24029548,1277
1993,1803.74924435,1277
1994,1823.02554823,1277
1995,1889.57215832,1277
1996,1760.48269467,1277
1997,1750.73041297,1277
1998,1855.67159009,1277
1999,1984.59066872,1277
2000,2035.75187241,1277
2001,2053.83874565,1277
2002,1965.0769996,1277
2003,1914.00639349,1277
2004,1894.14735102,1277
2005,1933.51440523,1277
2006,1882.682805,1277
2007,1852.93235882,1277
2008,1890.94484907,1277
2009,1927.32602655,1277
2010,1926.50972398,1277
2011,1835.83983865,1277
2012,1953.95468632,1277
2013,1968.58769602,1277
2014,1977.07702312,1277
2015,1939.20122724,1277
2016,2024.35793335,1277
2017,1892.04326191,1277
1985,1479.26796987,1278
1986,1485.76377959,1278
1987,1426.93439602,1278
1988,1449.94929612,1278
1989,1572.84180912,1278
1990,1726.36981498,1278
1991,1658.26985029,1278
1992,1651.02031566,1278
1993,1724.41300692,1278
1994,1837.64125275,1278
1995,1805.09594589,1278
1996,1762.93244085,1278
1997,1908.88305238,1278
1998,1798.57509864,1278
1999,1795.69716195,1278
2000,1705.50156457,1278
2001,1686.77483079,1278
2002,1748.91837959,1278
2003,1721.08057737,1278
2004,1637.15409989,1278
2005,1735.05007976,1278
2006,1718.33397234,1278
2007,1584.12095348,1278
2008,1681.67582878,1278
2009,1744.55392589,1278
2010,1807.16667625,1278
2011,1751.10646283,1278
2012,1732.86948267,1278
2013,1781.00825328,1278
2014,1782.06025859,1278
2015,1757.21258102,1278
2016,1556.98577635,1278
2017,1751.52103707,1278
1985,1400.6118882,1279
1986,1423.90847979,1279
1987,1519.20184856,1279
1988,1537.9776545,1279
1989,1559.33942337,1279
1990,1579.10233353,1279
1991,1511.22540061,1279
1992,1503.56157312,1279
1993,1475.16117352,1279
1994,1548.07137351,1279
1995,1491.31767757,1279
1996,1563.46273203,1279
1997,1690.15443134,1279
1998,1802.71833298,1279
1999,1783.14441996,1279
2000,1689.12424213,1279
2001,1810.99406808,1279
2002,1830.40787834,1279
2003,1751.43697816,1279
2004,1670.12190255,1279
2005,1642.97909165,1279
2006,1607.20780138,1279
2007,1721.72303534,1279
2008,1749.38009848,1279
2009,1688.82057699,1279
2010,1755.69529174,1279
2011,1730.34514997,1279
2012,1717.77960292,1279
2013,1832.31233332,1279
2014,1766.35431323,1279
2015,1781.62911189,1279
2016,1775.95430496,1279
2017,1746.83239578,1279
1985,1484.47364067,1280
1986,1443.34168764,1280
1987,1364.01690106,1280
1988,1424.42309341,1280
1989,1484.03449088,1280
1990,1578.77439191,1280
1991,1661.20151988,1280
1992,1614.26417426,1280
1993,1570.52264387,1280
1994,1642.8867176,1280
1995,1757.20272896,1280
1996,1836.72064116,1280
1997,1657.20770097,1280
1998,1621.59649788,1280
1999,1683.91366164,1280
2000,1652.16289164,1280
2001,1690.37387956,1280
2002,1821.77939399,1280
2003,1872.47991959,1280
2004,1951.08070156,1280
2005,1873.84287214,1280
2006,1732.93589469,1280
2007,1775.65510514,1280
2008,1835.82036423,1280
2009,1821.76071308,1280
2010,1826.92011333,1280
2011,1727.2796116,1280
2012,1738.90965989,1280
2013,1580.89644073,1280
2014,1533.97732104,1280
2015,1542.67902155,1280
2016,1620.74356225,1280
2017,1631.58322908,1280
1985,1521.46888217,1281
1986,1591.76291133,1281
1987,1676.69606447,1281
1988,1720.28377114,1281
1989,1854.20649248,1281
1990,1856.80533744,1281
1991,1828.48691589,1281
1992,1831.74142355,1281
1993,1806.02412703,1281
1994,1905.61499131,1281
1995,1861.81055057,1281
1996,1760.74211201,1281
1997,1719.55418321,1281
1998,1725.75742393,1281
1999,1778.88660072,1281
2000,1786.61015627,1281
2001,1772.40513761,1281
2002,1789.59614468,1281
2003,1811.76940758,1281
2004,1781.40335281,1281
2005,1686.27323359,1281
2006,1595.42367931,1281
2007,1670.42428453,1281
2008,1680.78147268,1281
2009,1838.35772758,1281
2010,1829.43731086,1281
2011,1834.77216731,1281
2012,1973.75751847,1281
2013,1933.34204739,1281
2014,1859.60868426,1281
2015,1637.51940246,1281
2016,1561.52285632,1281
2017,1506.1385745,1281
1990,1446.14158578,1282
1991,1428.94657072,1282
1992,1513.85822613,1282
1993,1508.59672073,1282
1994,1456.27174316,1282
1995,1338.29194593,1282
1996,1336.31257802,1282
1997,1257.8796883,1282
1998,1274.88942185,1282
1999,1251.35618566,1282
2000,1331.80249103,1282
2001,1389.4021011,1282
2002,1430.10602184,1282
2003,1357.5624927,1282
2004,1436.7651213,1282
2005,1477.09798817,1282
2006,1413.7981298,1282
2007,1398.34908652,1282
2008,1333.91558979,1282
2009,1276.4245636,1282
2010,1290.61640773,1282
2011,1314.3577659,1282
2012,1308.36732058,1282
2013,1251.50312141,1282
2014,1282.83537889,1282
2015,1322.16119998,1282
2016,1311.17961976,1282
2017,1356.82054541,1282
1985,1517.23079854,1283
1986,1574.41181383,1283
1987,1677.06189716,1283
1988,1685.1267973,1283
1989,1654.60490146,1283
1990,1734.90025343,1283
1991,1685.73116244,1283
1992,1712.93598077,1283
1993,1672.05321303,1283
1994,1557.78637862,1283
1995,1577.57896739,1283
1996,1580.03132456,1283
1997,1659.02069017,1283
1998,1636.30740928,1283
1999,1683.95504297,1283
2000,1695.95584758,1283
2001,1594.38896681,1283
2002,1589.87477252,1283
2003,1610.64645812,1283
2004,1628.77956658,1283
2005,1656.10914438,1283
2006,1713.59427891,1283
2007,1741.6950255,1283
2008,1679.6173692,1283
2009,1555.58585163,1283
2010,1640.95748963,1283
2011,1731.38926688,1283
2012,1668.58292742,1283
2013,1543.25538175,1283
2014,1578.2255285,1283
2015,1469.45671703,1283
2016,1455.63848215,1283
2017,1496.55357753,1283
1985,1445.93138666,1284
1986,1385.16158946,1284
1987,1291.25121705,1284
1988,1381.29206796,1284
1989,1385.67101026,1284
1990,1481.73812065,1284
1991,1511.9478949,1284
1992,1503.7802516,1284
1993,1389.79989043,1284
1994,1410.52581236,1284
1995,1424.60357908,1284
1996,1488.08983597,1284
1997,1512.85049433,1284
1998,1277.18152351,1284
1999,1237.05294324,1284
2000,1291.05977413,1284
2001,1450.86602144,1284
2002,1457.04490844,1284
2003,1388.92099354,1284
2004,1425.93252352,1284
2005,1425.22093219,1284
2006,1443.84579229,1284
2007,1342.48021586,1284
2008,1211.86407563,1284
2009,1175.3593915,1284
2010,1208.05138494,1284
2011,1183.5598184,1284
2012,1257.81310005,1284
2013,1211.24082155,1284
2014,1248.95235979,1284
2015,1386.17617691,1284
2016,1597.32854956,1284
2017,1680.1624405,1284
1985,1568.05899646,1285
1986,1578.95482924,1285
1987,1516.07388719,1285
1988,1493.49890309,1285
1989,1503.78899675,1285
1990,1520.13333578,1285
1991,1568.91298794,1285
1992,1653.08222725,1285
1993,1551.85381282,1285
1994,1541.53080748,1285
1995,1592.00494316,1285
1996,1602.76847172,1285
1997,1574.52678068,1285
1998,1505.02878878,1285
1999,1446.86857533,1285
2000,1507.32204194,1285
2001,1423.0522169,1285
2002,1434.18859809,1285
2003,1412.89294564,1285
2004,1366.7204312,1285
2005,1459.66850459,1285
2006,1581.70750521,1285
2007,1511.30349675,1285
2008,1457.053254,1285
2009,1484.40454498,1285
2010,1568.95636651,1285
2011,1593.53816418,1285
2012,1660.6051056,1285
2013,1671.06129575,1285
2014,1550.83553748,1285
2015,1547.04678699,1285
2016,1553.80521766,1285
2017,1497.98304303,1285
1985,1471.1594223,1286
1986,1494.52716979,1286
1987,1565.4840182,1286
1988,1561.46219213,1286
1989,1448.50574444,1286
1990,1462.72205865,1286
1991,1400.96385726,1286
1992,1396.86380455,1286
1993,1343.5808017,1286
1994,1386.69905723,1286
1995,1559.49588201,1286
1996,1625.90654661,1286
1997,1492.27404352,1286
1998,1510.80457181,1286
1999,1498.98532796,1286
2000,1377.83955528,1286
2001,1427.70199503,1286
2002,1502.59144359,1286
2003,1406.79359449,1286
2004,1392.10989863,1286
2005,1405.013251,1286
2006,1389.13265877,1286
2007,1339.12790894,1286
2008,1358.54591833,1286
2009,1376.06732767,1286
2010,1421.62260134,1286
2011,1378.82947957,1286
2012,1347.90935182,1286
2013,1291.60886317,1286
2014,1282.28788212,1286
2015,1248.73850745,1286
2016,1311.356524,1286
2017,1347.17555379,1286
1985,1363.54868141,1287
1986,1289.90907829,1287
1987,1379.26111271,1287
1988,1301.6200097,1287
1989,1342.29878172,1287
1990,1386.28815824,1287
1991,1387.23075477,1287
1992,1416.41919656,1287
1993,1311.09336858,1287
1994,1368.4159436,1287
1995,1431.3168967,1287
1996,1292.05246629,1287
1997,1267.358129,1287
1998,1203.22390523,1287
1999,1287.23597732,1287
2000,1256.99075015,1287
2001,1278.23677617,1287
2002,1375.33285467,1287
2003,1478.10340221,1287
2004,1460.44193416,1287
2005,1354.95488091,1287
2006,1229.80219231,1287
2007,1263.57877434,1287
2008,1294.74431831,1287
2009,1423.30124311,1287
2010,1529.96893948,1287
2011,1600.64032539,1287
2012,1491.23075716,1287
2013,1421.07304396,1287
2014,1479.6328258,1287
2015,1472.18589267,1287
2016,1512.04402103,1287
2017,1445.27753968,1287
1985,1288.41975614,1288
1986,1272.88925903,1288
1987,1262.21341609,1288
1988,1296.99566811,1288
1989,1357.73491893,1288
1990,1257.94341907,1288
1991,1225.72943609,1288
1992,1157.21345269,1288
1993,1193.24515695,1288
1994,1180.60592438,1288
1995,1125.85941598,1288
1996,1122.84269825,1288
1997,1148.64174132,1288
1998,1246.05558945,1288
1999,1256.54082641,1288
2000,1143.46909531,1288
2001,1122.29228284,1288
2002,1050.72795845,1288
2003,1057.44416153,1288
2004,1130.12596789,1288
2005,1197.00520753,1288
2006,1057.78846895,1288
2007,1171.18499843,1288
2008,1358.72529282,1288
2009,1462.45110614,1288
2010,1530.33131822,1288
2011,1445.28153385,1288
2012,1338.68145865,1288
2013,1385.83596915,1288
2014,1379.54713196,1288
2015,1198.63292538,1288
2016,1196.22265322,1288
2017,1212.52226803,1288
2002,1305.14811754,1289
2003,1154.65640997,1289
1985,1530.39354664,1290
1986,1602.49003871,1290
1987,1497.64595587,1290
1988,1392.94438123,1290
1989,1343.66848918,1290
1990,1345.71287567,1290
1991,1309.60268693,1290
1992,1418.36792924,1290
1993,1427.38983699,1290
1994,1368.32113644,1290
1995,1427.40665954,1290
1996,1528.58436191,1290
1997,1477.88900089,1290
1998,1317.78811635,1290
1999,1336.24766406,1290
2000,1268.6534572,1290
2001,1367.26822464,1290
2002,1327.43137881,1290
2003,1351.4512388,1290
2004,1435.47838144,1290
2005,1386.72541368,1290
2006,1253.07112596,1290
2007,1340.2864467,1290
2008,1346.19591286,1290
2009,1209.97685938,1290
2010,1164.19873938,1290
2011,1204.73495895,1290
2012,1323.82812586,1290
2013,1164.58638287,1290
2014,1081.29891111,1290
2015,1027.98100833,1290
2016,1024.09231111,1290
2017,1036.21866901,1290
1989,1464.98277767,1291
1990,1444.78857866,1291
1991,1320.01358041,1291
1992,1235.43298667,1291
1993,1303.43908012,1291
1994,1355.07076368,1291
1995,1424.37524886,1291
1996,1529.61410911,1291
1997,1455.52494783,1291
1998,1411.73121628,1291
1999,1389.648875,1291
2000,1294.48710193,1291
2001,1214.16744757,1291
2002,1100.49966546,1291
2003,1159.51016336,1291
2004,1232.18455958,1291
2005,1173.99265071,1291
2006,1258.52151299,1291
2007,1272.82638222,1291
2008,1391.18837226,1291
2009,1455.12752285,1291
2010,1465.93725402,1291
2011,1351.63879522,1291
2012,1268.86141222,1291
2013,1376.22134039,1291
2014,1421.0118182,1291
2015,1381.37352418,1291
2016,1358.24409228,1291
2017,1396.57708927,1291
1985,1508.79346653,1292
1986,1576.8563077,1292
1987,1635.18879554,1292
1988,1590.36898337,1292
1989,1638.69321328,1292
1990,1512.62030635,1292
1991,1562.95183252,1292
1992,1547.86870341,1292
1993,1441.00414681,1292
1994,1359.87344436,1292
1995,1317.93476448,1292
1996,1371.74874303,1292
1997,1442.48199338,1292
1998,1495.89498206,1292
1999,1407.09185867,1292
2000,1408.92356483,1292
2001,1294.51714575,1292
2002,1354.62673147,1292
2003,1456.86243561,1292
2004,1541.30594736,1292
2005,1565.9084958,1292
2006,1560.11545762,1292
2007,1509.1007735,1292
2008,1522.83752532,1292
2009,1525.88574174,1292
2010,1541.75173432,1292
2011,1515.57214949,1292
2012,1647.21591983,1292
2013,1729.00182212,1292
2014,1730.31624808,1292
2015,1627.57981947,1292
2016,1652.80300819,1292
2017,1766.36587295,1292
1985,1570.05253,1293
1986,1518.02429668,1293
1987,1437.87727439,1293
1988,1566.09339496,1293
1989,1588.44314985,1293
1990,1606.81671125,1293
1991,1674.46804127,1293
1992,1655.61474386,1293
1993,1572.76664563,1293
1994,1637.77013976,1293
1995,1613.42618835,1293
1996,1595.92451742,1293
1997,1543.87745926,1293
1998,1668.81088844,1293
1999,1702.68372609,1293
2000,1664.20620301,1293
2001,1556.2089657,1293
2002,1543.10351089,1293
2003,1550.09968396,1293
2004,1659.59326684,1293
2005,1600.67930224,1293
2006,1652.49216632,1293
2007,1546.41838653,1293
2008,1497.63251921,1293
2009,1508.8633963,1293
2010,1656.33691433,1293
2011,1639.63903785,1293
2012,1746.59569056,1293
2013,1638.57765428,1293
2014,1596.01065426,1293
2015,1675.17320563,1293
2016,1544.14892469,1293
2017,1456.02376642,1293
2005,1347.3796492,1294
2006,1269.78481248,1294
2007,1217.67319731,1294
2008,1318.11193597,1294
2009,1361.27133246,1294
2010,1521.51474112,1294
2011,1567.38190064,1294
2012,1426.80435971,1294
2013,1412.52070541,1294
2014,1414.43270394,1294
2015,1390.81724636,1294
2016,1281.29837099,1294
2017,1292.11694444,1294
2006,1508.69898727,1295
2007,1567.06455989,1295
2008,1543.04312395,1295
2009,1646.88609124,1295
2010,1486.1375262,1295
2011,1469.09339069,1295
2012,1484.12183035,1295
2013,1590.55823601,1295
2014,1686.89764378,1295
2015,1661.1088769,1295
2016,1593.54881888,1295
2017,1545.77496308,1295
1985,1441.57995407,1296
1986,1465.11360817,1296
1987,1364.76790662,1296
1988,1329.02992644,1296
1989,1302.25677751,1296
1990,1416.58530906,1296
1991,1618.09435726,1296
1992,1500.32863225,1296
1993,1440.38088761,1296
1994,1417.30528924,1296
1995,1492.93043721,1296
1996,1591.21483618,1296
1997,1473.86974279,1296
1998,1434.71915671,1296
1999,1337.05146182,1296
2000,1437.13424281,1296
2001,1333.9500076,1296
2002,1391.76233879,1296
2003,1514.31976575,1296
2004,1440.10760393,1296
2005,1471.29865088,1296
2006,1567.89652805,1296
2007,1433.15416017,1296
2008,1366.74777846,1296
2009,1347.38864448,1296
2010,1346.63784113,1296
2011,1318.11406671,1296
2012,1227.19437811,1296
2013,1182.63582891,1296
2014,1311.19527377,1296
2015,1385.26206658,1296
2016,1453.0508313,1296
2017,1449.43100128,1296
2013,1411.90620791,1297
2014,1287.88079761,1297
2015,1328.26387096,1297
2016,1335.62606709,1297
2017,1506.14946287,1297
1985,1655.34724435,1298
1986,1765.0341505,1298
1987,1797.82784384,1298
1988,1572.87296261,1298
1989,1393.71973527,1298
1990,1309.09170821,1298
1991,1298.97238104,1298
1992,1237.67920108,1298
1993,1223.18102398,1298
1994,1337.17650172,1298
1995,1436.61729259,1298
1996,1364.93181327,1298
1997,1429.96072341,1298
1998,1443.55521134,1298
1999,1447.21793916,1298
2000,1523.90312593,1298
2001,1491.43973272,1298
2002,1316.69655446,1298
2003,1227.83212028,1298
2004,1122.42608246,1298
2005,1146.77670712,1298
2006,1159.70811874,1298
2007,1214.08229574,1298
2008,1339.22544136,1298
2009,1377.8552922,1298
2010,1310.39244337,1298
2011,1282.07263161,1298
2012,1157.24051095,1298
2013,1156.05886965,1298
2014,1185.05521483,1298
2015,1270.4922119,1298
2016,1385.11737489,1298
2017,1391.70048909,1298
1985,1561.41976396,1299
1986,1591.10065086,1299
1987,1656.84543077,1299
1988,1710.91488962,1299
1989,1494.94284495,1299
1990,1400.215573,1299
1991,1409.75984806,1299
1992,1430.83612569,1299
1993,1404.04414857,1299
1994,1399.22288373,1299
1995,1384.17369291,1299
1996,1272.84830446,1299
1997,1296.02728313,1299
1998,1214.43391063,1299
1999,1223.78333991,1299
2000,1277.95761477,1299
2001,1262.52739932,1299
2002,1253.81194493,1299
2003,1066.09441326,1299
2004,1021.65241405,1299
2005,1028.55712848,1299
2006,1037.31629217,1299
2007,1163.38836644,1299
2008,1210.92077846,1299
2009,1242.28148155,1299
2010,1209.28079898,1299
2011,1240.3998373,1299
2012,1188.08104449,1299
2013,1301.98424139,1299
2014,1171.750688,1299
2015,1131.26122367,1299
2016,1133.29484169,1299
2017,1008.71246241,1299
2008,1320.16458146,1300
2009,1159.19909459,1300
2010,1108.89237777,1300
2011,1159.53012821,1300
2012,1255.32599636,1300
2013,1357.66105191,1300
2014,1518.68914539,1300
2015,1548.80191128,1300
2016,1354.23537574,1300
2017,1458.38680056,1300
1985,1606.42000083,1301
1986,1642.15080123,1301
1987,1680.21643672,1301
1988,1766.62859019,1301
1989,1767.88732126,1301
1990,1782.53726426,1301
1991,1795.60960606,1301
1992,1663.61065785,1301
1993,1570.62610141,1301
1994,1560.41789532,1301
1995,1603.44399833,1301
1996,1662.15607047,1301
1997,1738.66383697,1301
1998,1744.52046093,1301
1999,1744.6683441,1301
2000,1761.60083888,1301
2001,1715.27501096,1301
2002,1832.073298,1301
2003,1818.38316292,1301
2004,1894.41185573,1301
2005,1875.42333384,1301
2006,1858.93020748,1301
2007,1790.28440307,1301
2008,1702.3817703,1301
2009,1714.25636965,1301
2010,1747.61317306,1301
2011,1712.45123162,1301
2012,1763.02749343,1301
2013,1843.75655609,1301
2014,1808.52143831,1301
2015,1838.0024324,1301
2016,1770.85853502,1301
2017,1678.97825814,1301
1991,1206.78653921,1302
1992,1204.69599793,1302
1993,1243.70916743,1302
1994,1348.46758425,1302
1995,1166.06042245,1302
1996,1271.0522727,1302
1997,1347.65234164,1302
1998,1218.11827177,1302
2012,1350.06703163,1303
2013,1304.60231109,1303
2014,1378.59102049,1303
2015,1402.27655095,1303
2016,1480.37904209,1303
2017,1525.30801763,1303
1985,1513.69485411,1304
1986,1583.33158702,1304
1987,1551.95977766,1304
1988,1487.6123388,1304
1989,1523.52220825,1304
1990,1486.79080599,1304
1991,1751.87512097,1304
1992,1768.99509289,1304
1993,1766.73071321,1304
1994,1820.43063794,1304
1995,1750.40193351,1304
1996,1718.60492353,1304
1997,1716.17596156,1304
1998,1757.24107704,1304
1999,1753.8559775,1304
2000,1622.72738365,1304
2001,1635.34515761,1304
2002,1602.56234234,1304
2003,1569.3887552,1304
2004,1679.69986713,1304
2005,1672.77575595,1304
2006,1688.89095894,1304
2007,1682.32030655,1304
2008,1720.178819,1304
2009,1711.66818829,1304
2010,1655.56155285,1304
2011,1706.41226016,1304
2012,1639.69503899,1304
2013,1619.23434673,1304
2014,1749.21263587,1304
2015,1670.24330843,1304
2016,1675.85821698,1304
2017,1613.7443759,1304
1985,1585.00271536,1305
1986,1500.60165141,1305
1987,1486.4986994,1305
1988,1475.51833383,1305
1989,1491.18404873,1305
1990,1479.28460918,1305
1991,1489.85220025,1305
1992,1551.14353467,1305
1993,1459.87227137,1305
1994,1432.19603818,1305
1995,1578.02572614,1305
1996,1557.50723715,1305
1997,1612.34300199,1305
1998,1586.00808666,1305
1999,1445.39421955,1305
2000,1406.93445499,1305
2001,1422.36857697,1305
2002,1529.26630344,1305
2003,1623.04635751,1305
2004,1751.99473905,1305
2005,1792.43625664,1305
2006,1835.07105448,1305
2007,1869.05032231,1305
2008,1783.11832223,1305
2009,1715.03043262,1305
2010,1697.89845056,1305
2011,1593.41280021,1305
2012,1690.81947208,1305
2013,1568.124781,1305
2014,1578.43903462,1305
2015,1477.29849216,1305
2016,1560.13304528,1305
2017,1757.39796365,1305
1985,1378.37961489,1306
1986,1361.79811089,1306
1987,1237.43608516,1306
1988,1182.05122859,1306
1989,1169.91272399,1306
1990,1133.7480273,1306
1991,1124.86714117,1306
1992,1133.31501056,1306
1993,1152.19427211,1306
1994,1305.59088237,1306
1995,1420.71578866,1306
1996,1301.2068653,1306
1997,1230.94911482,1306
1998,1243.04686173,1306
1999,1156.82051859,1306
2000,1080.9020314,1306
2001,1139.50830963,1306
2002,1192.52043169,1306
2003,1127.93760072,1306
2004,1167.15996263,1306
2005,1176.55736299,1306
2006,1227.7312718,1306
2007,1228.45291135,1306
2008,1209.91508037,1306
2009,1290.80885135,1306
2010,1297.70610551,1306
2011,1269.99487998,1306
2012,1264.79162587,1306
2013,1230.47547244,1306
2014,1164.28918095,1306
2015,1313.50772611,1306
2016,1362.39338024,1306
2017,1425.77025718,1306
1985,1523.36937811,1307
1986,1540.80693867,1307
1987,1580.39275837,1307
1988,1583.68364028,1307
1989,1630.24049233,1307
1990,1633.58435893,1307
1991,1652.87219895,1307
1992,1670.25019867,1307
1993,1732.97146586,1307
1994,1735.78383647,1307
1995,1636.19612884,1307
1996,1731.89578897,1307
1997,1767.50477293,1307
1998,1771.05677061,1307
1999,1741.19596007,1307
2000,1675.05491499,1307
2001,1665.70869748,1307
2002,1630.13927846,1307
2003,1536.24930412,1307
2004,1551.0137131,1307
2005,1730.34181841,1307
2006,1679.7828284,1307
2007,1582.82382252,1307
2008,1740.02845732,1307
2009,1767.24543125,1307
2010,1844.30797634,1307
2011,1833.64697816,1307
2012,1874.07944506,1307
2013,1919.42348876,1307
2014,1939.63020295,1307
2015,1737.29793419,1307
2016,1656.38495972,1307
2017,1632.06367182,1307
1985,1381.72285345,1308
1986,1469.73508651,1308
1987,1496.97430267,1308
1988,1525.61565666,1308
1989,1582.53740989,1308
1990,1694.47400885,1308
1991,1734.52915009,1308
1992,1729.37001032,1308
1993,1752.08060705,1308
1994,1755.60002959,1308
1995,1741.5285585,1308
1996,1593.64130685,1308
1997,1654.66147319,1308
1998,1635.2289081,1308
1999,1673.52678029,1308
2000,1679.73297625,1308
2001,1616.47477128,1308
2002,1607.28983325,1308
2003,1637.38947302,1308
2004,1506.12159984,1308
2005,1340.33153143,1308
2006,1481.14634489,1308
2007,1627.93668707,1308
2008,1657.9684846,1308
2009,1609.22148386,1308
2010,1642.90214173,1308
2011,1589.37821061,1308
2012,1702.80835399,1308
2013,1712.23544054,1308
2014,1717.63970785,1308
2015,1710.95949051,1308
2016,1692.99960167,1308
2017,1678.28332255,1308
1985,1432.01012432,1309
1986,1511.57189315,1309
1987,1695.2151451,1309
1988,1688.09747863,1309
1989,1661.86213536,1309
1990,1680.42950255,1309
1991,1694.15297688,1309
1992,1632.48938213,1309
1993,1762.11574741,1309
1994,1740.8412588,1309
1995,1677.9342962,1309
1996,1701.82578006,1309
1997,1715.94146469,1309
1998,1622.8260955,1309
1999,1515.82211512,1309
2000,1461.53896354,1309
2001,1491.75704006,1309
2002,1482.82636809,1309
2003,1460.00821851,1309
2004,1519.13795652,1309
2005,1487.17590007,1309
2006,1434.35278457,1309
2007,1416.96116466,1309
2008,1439.64150502,1309
2009,1349.11039783,1309
2010,1252.39482606,1309
2013,1161.45295707,1309
2014,1219.37618978,1309
2015,1230.93322938,1309
2016,1207.18833271,1309
2017,1395.69541578,1309
1985,1481.73687502,1310
1986,1481.39586533,1310
1987,1583.51865876,1310
1988,1536.70229387,1310
1989,1416.33741946,1310
1990,1332.02818127,1310
1991,1302.13448236,1310
1992,1389.18754121,1310
1993,1531.93971221,1310
1994,1333.0892233,1310
1995,1210.96672756,1310
1996,1285.76167479,1310
1997,1300.12327723,1310
1998,1433.13651624,1310
1999,1479.38981108,1310
2000,1487.89559138,1310
2001,1493.517957,1310
2002,1509.42147896,1310
2003,1513.35606893,1310
2004,1587.27426596,1310
2005,1611.45161947,1310
2006,1490.52149436,1310
2007,1533.32737722,1310
2008,1539.64897446,1310
2009,1641.35810548,1310
2010,1586.17899794,1310
2011,1365.08062659,1310
2012,1362.30997403,1310
2013,1462.27101145,1310
2014,1319.99843044,1310
2015,1297.31500302,1310
2016,1232.67450339,1310
2017,1309.37303615,1310
1985,1557.26127796,1311
1986,1438.13600504,1311
1987,1347.36829683,1311
1988,1295.51108282,1311
1989,1262.03096648,1311
1990,1160.71516518,1311
1991,1123.37593133,1311
1992,1299.44138032,1311
1993,1363.48821339,1311
1994,1462.60382059,1311
1995,1577.43557255,1311
1996,1331.74852907,1311
1997,1305.15180642,1311
1998,1432.97090433,1311
1999,1422.29104418,1311
2000,1341.95699587,1311
2001,1330.75840191,1311
2002,1157.03961336,1311
2003,1081.82331345,1311
2004,1044.60673241,1311
2005,1048.45324003,1311
2006,1108.16752604,1311
2007,1179.5244758,1311
2008,1276.79406265,1311
2009,1405.85018309,1311
2010,1360.21181167,1311
2011,1383.08210621,1311
2012,1278.07980601,1311
2013,1288.22059408,1311
2014,1315.35612212,1311
2015,1263.33576093,1311
2016,1235.41510095,1311
2017,1237.6618148,1311
2007,1226.80858046,1312
2008,1043.54349839,1312
2009,951.095080256,1312
2010,1080.09195905,1312
2011,1172.3010837,1312
2012,1199.91070762,1312
2013,1233.39485084,1312
2014,1232.7642099,1312
2015,1341.36896094,1312
2016,1374.87830957,1312
2017,1304.87669693,1312
1998,1342.88355212,1313
1999,1337.03289057,1313
2000,1254.67116852,1313
2001,1280.02681917,1313
2002,1222.83188176,1313
2003,1252.53304951,1313
2004,1248.7470175,1313
2005,1273.13131409,1313
2006,1275.95300588,1313
2007,1209.16654488,1313
2008,1263.52094191,1313
2009,1264.25322499,1313
2010,1259.73230873,1313
2011,1239.71307862,1313
2012,1369.0450145,1313
2013,1422.55693033,1313
2014,1367.17902549,1313
2015,1390.0869675,1313
2016,1398.48627759,1313
2017,1360.53317411,1313
1985,1645.67025948,1314
1986,1754.0349264,1314
1987,1887.06652666,1314
1988,1901.96997471,1314
1989,1937.37115614,1314
1990,1849.98893342,1314
1991,1951.79767316,1314
1992,1887.64489254,1314
1993,2007.19448088,1314
1994,2016.04898996,1314
1995,2003.83229834,1314
1996,1941.70692184,1314
1997,1990.81742065,1314
1998,2066.65235951,1314
1999,2004.68371802,1314
2000,1913.96500782,1314
2001,1949.4385825,1314
2002,1733.02338927,1314
2003,1774.67879481,1314
2004,1844.05443809,1314
2005,1993.76828716,1314
2006,2011.41103589,1314
2007,2063.84989762,1314
2008,2121.6513465,1314
2009,2131.37607581,1314
2010,1894.92178341,1314
2011,1957.28214823,1314
2012,2026.61713999,1314
2013,1949.5943273,1314
2014,1955.0471442,1314
2015,1957.59033924,1314
2016,2043.03612012,1314
2017,2053.06341672,1314
2009,1431.03635901,1315
2010,1226.18175739,1315
2011,1281.18152673,1315
2012,1292.11919823,1315
2013,1362.28791546,1315
2014,1400.90270952,1315
2015,1290.02188266,1315
2016,1407.5666282,1315
2017,1504.75111801,1315
2006,1276.84893929,1316
2007,1120.65034945,1316
2008,1052.19334923,1316
2009,1099.09947839,1316
2010,1179.23753727,1316
2011,1309.34000646,1316
2012,1384.9369636,1316
2013,1360.21216891,1316
2014,1366.0579721,1316
2015,1490.23844222,1316
2016,1483.29537387,1316
2017,1396.3031661,1316
1985,1346.93633139,1317
1986,1356.18930051,1317
1987,1415.6774946,1317
1988,1532.73827823,1317
1989,1477.93607435,1317
1990,1318.79063415,1317
1991,1395.44899899,1317
1992,1433.87898317,1317
1993,1298.3576846,1317
1994,1364.36107938,1317
1995,1352.23875983,1317
1996,1413.06333605,1317
1997,1380.48077623,1317
1998,1349.28066543,1317
1999,1353.55276979,1317
2000,1311.84814235,1317
2001,1208.50008777,1317
