Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WPts,LPts,WPos,LPos,Pos,WOffRtg,LOffRtg,WDefRtg,LDefRtg,WNetRtg,LNetRtg,WAstR,LAstR,WTOR,LTOR,WTSP,LTSP,WeFGP,LeFGP,WFTAR,LFTAR,WORP,LORP,WDRP,LDRP,WRP,LRP,WPIE,LPIE
2011,137,1393,77,1232,60,N,0,23,44,7,16,24,31,9,26,17,15,8,4,16,22,55,7,21,9,14,10,15,13,14,7,1,24,77,60,61.0944,62.553599999999996,61.824,124.54710144927536,97.04968944099379,97.04968944099379,124.54710144927536,27.49741200828157,-27.49741200828157,18.96474788041053,14.745916515426497,14.745916515426497,14.745916515426497,66.79389312977099,49.05166775670373,0.6022727272727273,0.4636363636363636,0.7045454545454546,0.2545454545454545,0.375,0.2777777777777778,0.7222222222222222,0.625,0.5833333333333334,0.4,0.755,0.245
2011,137,1400,85,1324,81,N,0,30,63,4,9,21,26,15,27,14,10,4,9,14,33,75,7,29,8,11,17,21,12,7,7,3,17,85,81,66.66239999999999,67.0464,66.8544,127.14196821749952,121.15881677197014,121.15881677197014,127.14196821749952,5.983151445529387,-5.983151445529387,14.221861032100772,12.140833670578713,12.140833670578713,12.140833670578713,57.09296077377754,50.72645290581162,0.5079365079365079,0.4866666666666667,0.4126984126984127,0.14666666666666667,0.4166666666666667,0.38636363636363635,0.6136363636363636,0.5833333333333334,0.525,0.45,0.5633802816901409,0.43661971830985913
2011,137,1433,74,1207,56,N,0,18,44,12,25,26,39,8,22,14,6,7,4,16,20,52,5,26,11,13,12,24,12,17,3,1,26,74,56,56.7936,60.2112,58.502399999999994,126.49053714035665,95.72256864675637,95.72256864675637,126.49053714035665,30.76796849360028,-30.76796849360028,17.24987678659438,13.837638376383763,13.837638376383763,13.837638376383763,60.4970568999346,48.51004851004851,0.5454545454545454,0.4326923076923077,0.8863636363636364,0.25,0.25,0.35294117647058826,0.6470588235294118,0.75,0.45454545454545453,0.48484848484848486,0.7167630057803468,0.2832369942196532
2011,137,1449,68,1208,65,N,0,26,60,4,18,12,14,11,18,10,5,6,1,19,23,50,5,12,14,19,11,25,9,15,3,1,13,68,65,57.75359999999999,59.8656,58.809599999999996,115.62738056371748,110.52617259767115,110.52617259767115,115.62738056371748,5.101207966046331,-5.101207966046331,12.32134056185313,10.927634774162215,10.927634774162215,10.927634774162215,51.39056831922612,55.68882796435915,0.4666666666666667,0.51,0.23333333333333334,0.38,0.3055555555555556,0.3793103448275862,0.6206896551724138,0.6944444444444444,0.4461538461538462,0.5538461538461539,0.5,0.5
2011,138,1139,71,1338,70,N,0,24,52,12,27,11,14,5,17,12,6,2,2,18,26,46,6,11,12,18,7,26,21,12,2,0,18,71,70,56.7936,56.5632,56.678399999999996,125.26817976513098,123.50383920505872,123.50383920505872,125.26817976513098,1.764340560072256,-1.764340560072256,15.756302521008404,24.160147261849975,24.160147261849975,24.160147261849975,61.038514442916096,64.91097922848664,0.5769230769230769,0.6304347826086957,0.2692307692307692,0.391304347826087,0.16129032258064516,0.2916666666666667,0.7083333333333334,0.8387096774193549,0.4,0.5636363636363636,0.43162393162393164,0.5683760683760684
2011,138,1140,89,1211,67,N,0,31,59,14,28,13,15,4,23,17,8,10,6,19,24,57,2,9,17,21,12,24,18,15,4,5,19,89,67,66.81599999999999,66.4704,66.6432,133.54700854700857,100.53538845673677,100.53538845673677,133.54700854700857,33.011620090271805,-33.011620090271805,18.763796909492275,18.13784764207981,18.13784764207981,18.13784764207981,67.83536585365854,50.57367149758454,0.6440677966101694,0.43859649122807015,0.2542372881355932,0.3684210526315789,0.14285714285714285,0.34285714285714286,0.6571428571428571,0.8571428571428571,0.42857142857142855,0.4444444444444444,0.6327272727272727,0.36727272727272725
2011,138,1163,69,1153,58,N,0,19,44,6,16,25,30,9,26,10,9,3,3,13,22,55,4,14,10,14,9,16,12,8,5,2,19,69,58,54.912,57.75359999999999,56.33279999999999,122.48636673483301,102.95955464667124,102.95955464667124,122.48636673483301,19.526812088161776,-19.526812088161776,13.123359580052494,14.785608674223756,14.785608674223756,14.785608674223756,60.31468531468531,47.41661216481361,0.5,0.43636363636363634,0.6818181818181818,0.2545454545454545,0.36,0.2571428571428571,0.7428571428571429,0.64,0.5833333333333334,0.4166666666666667,0.656084656084656,0.3439153439153439
2011,138,1196,73,1417,65,N,0,27,54,6,14,13,17,8,24,13,8,2,4,18,23,55,3,13,16,25,14,21,12,8,4,5,14,73,65,59.0208,57.599999999999994,58.3104,125.19207551311602,111.47239600482932,111.47239600482932,125.19207551311602,13.719679508286703,-13.719679508286703,15.761396702230844,13.953488372093023,13.953488372093023,13.953488372093023,59.36890045543266,49.24242424242424,0.5555555555555556,0.44545454545454544,0.3148148148148148,0.45454545454545453,0.27586206896551724,0.3684210526315789,0.631578947368421,0.7241379310344828,0.47761194029850745,0.43283582089552236,0.5570776255707762,0.4429223744292237
2011,138,1246,71,1452,63,N,0,24,50,6,18,17,24,9,25,12,10,1,6,19,22,53,7,19,12,16,9,21,9,11,5,2,23,71,63,59.0976,59.558400000000006,59.328,119.67367853290183,106.18932038834951,106.18932038834951,119.67367853290183,13.484358144552317,-13.484358144552317,14.534883720930232,11.244377811094454,11.244377811094454,11.244377811094454,58.61955085865257,52.465023317788145,0.54,0.4811320754716981,0.48,0.3018867924528302,0.3,0.2647058823529412,0.7352941176470589,0.7,0.53125,0.46875,0.6123595505617978,0.38764044943820225
2011,138,1350,65,1287,48,N,0,26,55,4,16,9,13,10,22,18,6,5,4,12,18,48,2,14,10,15,12,22,7,9,4,3,16,65,48,54.4512,49.536,51.9936,125.01538650910882,92.31905465288035,92.31905465288035,125.01538650910882,32.69633185622847,-32.69633185622847,21.246458923512748,9.91501416430595,9.91501416430595,9.91501416430595,53.52437417654809,43.956043956043956,0.509090909090909,0.3958333333333333,0.23636363636363636,0.3125,0.3125,0.35294117647058826,0.6470588235294118,0.6875,0.48484848484848486,0.48484848484848486,0.6984126984126984,0.30158730158730157
2011,138,1361,71,1396,64,N,2,28,65,6,11,9,9,13,29,13,13,6,6,14,25,66,6,14,8,11,13,22,13,11,3,1,15,71,64,66.20159999999998,66.0864,66.14399999999999,107.34155781325595,96.75858732462508,96.75858732462508,107.34155781325595,10.582970488630863,-10.582970488630863,13.689974726200507,13.707296499367356,13.707296499367356,13.707296499367356,51.47911832946636,45.17221908526256,0.47692307692307695,0.42424242424242425,0.13846153846153847,0.16666666666666666,0.37142857142857144,0.30952380952380953,0.6904761904761905,0.6285714285714286,0.5454545454545454,0.45454545454545453,0.6231884057971014,0.37681159420289856
2011,138,1458,70,1243,65,N,0,21,50,9,20,19,23,10,20,12,5,4,2,18,22,48,6,12,15,22,10,22,7,8,3,0,22,70,65,52.915200000000006,53.4528,53.184000000000005,131.61853188929,122.21720818291215,122.21720818291215,131.61853188929,9.401323706377866,-9.401323706377866,15.560165975103734,9.631260319207485,9.631260319207485,9.631260319207485,58.216899534264805,56.34535367545076,0.51,0.5208333333333334,0.46,0.4583333333333333,0.3125,0.3333333333333333,0.6666666666666666,0.6875,0.4838709677419355,0.5161290322580645,0.5894736842105263,0.4105263157894737
2011,139,1112,70,1400,69,N,0,24,54,8,14,14,22,11,21,17,12,8,2,20,24,53,3,11,18,22,10,23,13,13,5,7,17,70,69,62.092800000000004,63.052800000000005,62.5728,111.86969418021889,110.27155569193003,110.27155569193003,111.86969418021889,1.5981384882888534,-1.5981384882888534,18.342684505826497,14.659449706811005,14.659449706811005,14.659449706811005,54.962311557788944,55.041480536056156,0.5185185185185185,0.4811320754716981,0.4074074074074074,0.41509433962264153,0.3235294117647059,0.3225806451612903,0.6774193548387096,0.6764705882352942,0.49230769230769234,0.5230769230769231,0.4861111111111111,0.5138888888888888
2011,139,1181,73,1276,71,N,0,25,49,5,20,18,25,10,23,12,11,1,2,18,27,53,7,21,10,11,4,18,13,7,7,0,23,73,71,58.559999999999995,58.4064,58.4832,124.82217115342526,121.40238564237251,121.40238564237251,124.82217115342526,3.4197855110527513,-3.4197855110527513,14.457831325301205,16.700924974306268,16.700924974306268,16.700924974306268,60.833333333333336,61.376210235131396,0.5612244897959183,0.5754716981132075,0.5102040816326531,0.20754716981132076,0.35714285714285715,0.14814814814814814,0.8518518518518519,0.6428571428571429,0.6,0.509090909090909,0.5045871559633027,0.4954128440366973
2011,139,1199,71,1323,57,N,0,22,48,9,19,18,25,9,31,15,12,2,9,18,19,62,7,30,12,19,15,23,12,8,4,5,25,71,57,59.519999999999996,60.825599999999994,60.172799999999995,117.99351201871944,94.72718570516912,94.72718570516912,117.99351201871944,23.266326313550323,-23.266326313550323,17.441860465116278,13.280212483399735,13.280212483399735,13.280212483399735,60.16949152542373,40.50596930073905,0.5520833333333334,0.3629032258064516,0.5208333333333334,0.3064516129032258,0.28125,0.32608695652173914,0.6739130434782609,0.71875,0.5128205128205128,0.41025641025641024,0.7386363636363636,0.26136363636363635
2011,139,1242,73,1228,59,N,0,27,52,4,12,15,20,7,29,17,12,5,2,11,23,60,6,21,7,9,10,21,16,12,7,2,18,73,59,63.16799999999999,63.32159999999999,63.24479999999999,115.42450920866223,93.28830196316537,93.28830196316537,115.42450920866223,22.136207245496863,-22.136207245496863,18.93095768374165,17.39886907351022,17.39886907351022,17.39886907351022,60.03289473684211,46.122576610381486,0.5576923076923077,0.43333333333333335,0.38461538461538464,0.15,0.25,0.2564102564102564,0.7435897435897436,0.75,0.5373134328358209,0.417910447761194,0.6536796536796536,0.3463203463203463
2011,139,1266,66,1393,62,N,0,21,51,5,11,19,23,12,18,15,14,11,1,13,26,47,5,15,5,7,4,20,11,18,7,2,21,66,62,60.595200000000006,61.516799999999996,61.056,108.09748427672956,101.54612159329142,101.54612159329142,108.09748427672956,6.551362683438143,-6.551362683438143,16.644474034620504,13.909964592817401,13.909964592817401,13.909964592817401,53.99214659685864,61.90095846645367,0.46078431372549017,0.6063829787234043,0.45098039215686275,0.14893617021276595,0.375,0.18181818181818182,0.8181818181818182,0.625,0.5555555555555556,0.5925925925925926,0.5751295336787565,0.42487046632124353
2011,139,1314,86,1449,83,N,0,31,66,6,12,18,23,12,25,18,9,7,5,9,33,72,10,19,7,7,14,26,17,13,6,2,20,86,83,70.1952,71.1168,70.656,121.71648550724636,117.47056159420288,117.47056159420288,121.71648550724636,4.245923913043484,-4.245923913043484,17.455391776570984,16.178149980966882,16.178149980966882,16.178149980966882,56.48975302154493,55.27437400106553,0.5151515151515151,0.5277777777777778,0.3484848484848485,0.09722222222222222,0.3157894736842105,0.358974358974359,0.6410256410256411,0.6842105263157895,0.4805194805194805,0.4935064935064935,0.5598705501618123,0.4401294498381877
2011,139,1326,98,1206,66,N,0,36,59,16,26,10,18,11,22,23,9,8,1,11,26,60,8,18,6,7,13,16,13,17,5,3,17,98,66,62.3232,64.3968,63.36,154.67171717171718,104.16666666666667,104.16666666666667,154.67171717171718,50.505050505050505,-50.505050505050505,23.251112009704812,13.966480446927374,13.966480446927374,13.966480446927374,73.22175732217573,52.314521242866206,0.7457627118644068,0.5,0.3050847457627119,0.11666666666666667,0.4074074074074074,0.37142857142857144,0.6285714285714286,0.5925925925925926,0.532258064516129,0.43548387096774194,0.7310344827586207,0.2689655172413793
2011,139,1433,94,1345,76,N,0,37,65,8,21,12,14,9,26,26,4,4,2,13,30,67,8,25,8,11,13,20,20,7,3,6,15,94,76,63.5136,63.2064,63.36,148.35858585858585,119.94949494949496,119.94949494949496,148.35858585858585,28.409090909090892,-28.409090909090892,25.701858442071966,20.234722784297855,20.234722784297855,20.234722784297855,66.04834176503654,52.89532293986637,0.6307692307692307,0.5074626865671642,0.2153846153846154,0.16417910447761194,0.3103448275862069,0.3333333333333333,0.6666666666666666,0.6896551724137931,0.5147058823529411,0.4264705882352941,0.62,0.38
2011,143,1112,93,1181,77,N,0,34,63,9,15,16,21,16,24,15,12,7,3,21,27,58,5,14,18,22,9,18,10,11,5,6,20,93,77,65.51039999999999,66.89280000000001,66.2016,140.4799883990719,116.31138824439289,116.31138824439289,140.4799883990719,24.168600154679027,-24.168600154679027,15.114873035066505,11.276499774470004,11.276499774470004,11.276499774470004,64.3687707641196,56.885342789598106,0.6111111111111112,0.5086206896551724,0.3333333333333333,0.3793103448275862,0.47058823529411764,0.2727272727272727,0.7272727272727273,0.5294117647058824,0.5970149253731343,0.5074626865671642,0.6127819548872181,0.38721804511278196
2011,143,1139,61,1458,54,N,0,19,45,5,18,18,26,10,27,7,14,8,2,19,17,56,7,29,13,19,12,19,9,11,7,3,20,61,54,58.0224,60.825599999999994,59.42399999999999,102.652127086699,90.8723747980614,90.8723747980614,102.652127086699,11.779752288637596,-11.779752288637596,9.039256198347108,10.668563300142248,10.668563300142248,10.668563300142248,54.0396881644224,41.951522684897455,0.4777777777777778,0.36607142857142855,0.5777777777777777,0.3392857142857143,0.3448275862068966,0.3076923076923077,0.6923076923076923,0.6551724137931034,0.5441176470588235,0.4264705882352941,0.672,0.328
2011,143,1163,74,1361,67,N,0,27,57,8,16,12,16,9,26,13,9,5,3,16,27,64,7,22,6,13,15,22,14,9,4,1,14,74,67,61.4784,61.1712,61.324799999999996,120.6689626382801,109.25433103736172,109.25433103736172,120.6689626382801,11.414631600918383,-11.414631600918383,15.10925151092515,15.099223468507335,15.099223468507335,15.099223468507335,57.776389756402246,48.04934021801492,0.543859649122807,0.4765625,0.2807017543859649,0.203125,0.2903225806451613,0.36585365853658536,0.6341463414634146,0.7096774193548387,0.4861111111111111,0.4305555555555556,0.5752212389380531,0.4247787610619469
2011,143,1196,83,1140,74,N,1,31,65,11,34,10,22,10,35,23,15,8,5,12,25,71,10,37,14,16,12,30,13,12,11,1,19,83,74,76.4928,74.9184,75.7056,109.63521853072955,97.74706230450587,97.74706230450587,109.63521853072955,11.888156226223671,-11.888156226223671,20.411785587504436,12.616459627329192,12.616459627329192,12.616459627329192,55.57043385109802,47.411583803177855,0.5615384615384615,0.4225352112676056,0.3384615384615385,0.22535211267605634,0.25,0.2553191489361702,0.7446808510638298,0.75,0.5172413793103449,0.45977011494252873,0.6007194244604317,0.39928057553956836
2011,144,1242,77,1350,57,N,0,30,63,9,19,8,10,15,28,20,9,7,3,14,22,65,4,26,9,12,16,19,7,11,3,2,10,77,57,58.944,62.6688,60.8064,126.6314072202926,93.7401326176192,93.7401326176192,126.6314072202926,32.891274602673406,-32.891274602673406,20.746887966804977,7.92931581332125,7.92931581332125,7.92931581332125,57.12166172106824,40.552077404667045,0.5476190476190477,0.36923076923076925,0.15873015873015872,0.18461538461538463,0.4411764705882353,0.36363636363636365,0.6363636363636364,0.5588235294117647,0.5512820512820513,0.4358974358974359,0.7477477477477478,0.25225225225225223
2011,144,1246,62,1326,60,N,0,22,48,6,17,12,14,7,25,11,11,3,11,18,19,58,6,16,16,22,16,20,7,7,6,1,14,62,60,55.8336,56.332800000000006,56.083200000000005,110.55003994065957,106.98390961999313,106.98390961999313,110.55003994065957,3.5661303206664456,-3.5661303206664456,14.44327731092437,8.570029382957884,8.570029382957884,8.570029382957884,57.23781388478582,44.32624113475177,0.5208333333333334,0.3793103448275862,0.2916666666666667,0.3793103448275862,0.25925925925925924,0.3902439024390244,0.6097560975609756,0.7407407407407407,0.47058823529411764,0.39705882352941174,0.5988700564971752,0.4011299435028249
2011,144,1314,81,1266,63,N,0,31,74,5,16,14,21,22,26,15,7,11,8,16,23,63,2,16,15,20,18,24,8,18,4,8,17,81,63,65.51039999999999,68.928,67.2192,120.50128534704369,93.72322193658954,93.72322193658954,120.50128534704369,26.778063410454152,-26.778063410454152,14.253135689851769,8.1799591002045,8.1799591002045,8.1799591002045,48.654493032196065,43.871866295264624,0.4527027027027027,0.38095238095238093,0.28378378378378377,0.31746031746031744,0.4782608695652174,0.4090909090909091,0.5909090909090909,0.5217391304347826,0.5333333333333333,0.5111111111111111,0.7009345794392523,0.29906542056074764
2011,144,1433,72,1199,71,N,1,24,53,12,26,12,20,7,25,18,17,12,1,20,26,71,7,19,12,18,21,26,7,16,8,6,19,72,71,68.928,70.9632,69.9456,102.93713972001098,101.5074572238997,101.5074572238997,102.93713972001098,1.429682496111269,-1.429682496111269,18.59504132231405,6.868131868131868,6.868131868131868,6.868131868131868,58.25242718446602,44.98226051697922,0.5660377358490566,0.4154929577464789,0.37735849056603776,0.2535211267605634,0.21212121212121213,0.45652173913043476,0.5434782608695652,0.7878787878787878,0.4050632911392405,0.4177215189873418,0.5906735751295337,0.40932642487046633
2011,145,1139,74,1196,71,N,1,24,60,9,33,17,27,16,25,8,10,2,1,20,25,57,3,14,18,22,8,26,10,7,6,3,24,74,71,63.24479999999999,63.052800000000005,63.148799999999994,117.18354109658458,112.4328569980744,112.4328569980744,117.18354109658458,4.7506840985101775,-4.7506840985101775,8.900756564307967,11.950286806883364,11.950286806883364,11.950286806883364,51.47468002225932,53.23935212957408,0.475,0.4649122807017544,0.45,0.38596491228070173,0.38095238095238093,0.24242424242424243,0.7575757575757576,0.6190476190476191,0.5466666666666666,0.56,0.44623655913978494,0.553763440860215
2011,145,1163,65,1112,63,N,0,23,56,5,17,14,18,11,20,10,5,5,6,15,24,61,4,21,11,16,19,23,14,9,3,1,12,65,63,55.6032,55.7184,55.6608,116.77877428998504,113.18558123490858,113.18558123490858,116.77877428998504,3.593193055076455,-3.593193055076455,12.671059300557527,15.377855887521967,15.377855887521967,15.377855887521967,50.84480600750938,46.29629629629629,0.45535714285714285,0.4262295081967213,0.32142857142857145,0.26229508196721313,0.3235294117647059,0.48717948717948717,0.5128205128205128,0.6764705882352942,0.4246575342465753,0.4657534246575342,0.5073891625615764,0.49261083743842365
2011,146,1246,76,1314,69,N,0,27,56,12,22,10,16,9,25,16,14,10,5,13,27,62,3,16,12,15,11,25,13,13,9,5,17,76,69,65.3184,67.776,66.5472,114.2046547412964,103.68580496249278,103.68580496249278,114.2046547412964,10.518849778803613,-10.518849778803613,17.19690455717971,13.742071881606766,13.742071881606766,13.742071881606766,60.27918781725889,50.291545189504376,0.5892857142857143,0.4596774193548387,0.2857142857142857,0.24193548387096775,0.2647058823529412,0.3055555555555556,0.6944444444444444,0.7352941176470589,0.4857142857142857,0.4857142857142857,0.5625,0.4375
2011,146,1433,71,1242,61,N,0,21,53,12,25,17,22,9,26,14,13,7,1,18,22,62,2,21,15,28,19,26,10,14,8,6,20,71,61,64.0128,66.54719999999999,65.28,108.76225490196079,93.44362745098039,93.44362745098039,108.76225490196079,15.3186274509804,-15.3186274509804,15.611061552185548,10.170870626525632,10.170870626525632,10.170870626525632,56.63688576898532,41.03875134553284,0.5094339622641509,0.3709677419354839,0.41509433962264153,0.45161290322580644,0.2571428571428571,0.4222222222222222,0.5777777777777777,0.7428571428571429,0.4375,0.4375,0.6432748538011696,0.3567251461988304
2011,152,1139,70,1433,62,N,0,21,59,8,23,20,26,16,32,8,9,5,2,16,23,58,8,22,8,13,6,26,17,10,3,4,24,70,62,60.90239999999999,65.0112,62.9568,111.18735386804921,98.48022771170072,98.48022771170072,111.18735386804921,12.707126156348494,-12.707126156348494,9.149130832570906,18.738977072310405,18.738977072310405,18.738977072310405,49.687677455990915,48.650345260514754,0.423728813559322,0.46551724137931033,0.4406779661016949,0.22413793103448276,0.38095238095238093,0.15789473684210525,0.8421052631578947,0.6190476190476191,0.6,0.525,0.5851063829787234,0.4148936170212766
2011,152,1163,56,1246,55,N,0,23,49,1,12,9,11,6,32,16,15,5,3,13,21,62,9,27,4,12,15,22,12,10,11,3,12,56,55,60.3264,59.7888,60.0576,93.24381926683716,91.57875106564364,91.57875106564364,93.24381926683716,1.6650682011935203,-1.6650682011935203,18.85902876001886,13.440860215053764,13.440860215053764,13.440860215053764,52.00594353640416,40.873959571938165,0.47959183673469385,0.4112903225806452,0.22448979591836735,0.1935483870967742,0.21428571428571427,0.3191489361702128,0.6808510638297872,0.7857142857142857,0.5066666666666667,0.37333333333333335,0.6020942408376964,0.39790575916230364
2011,154,1163,53,1139,41,N,0,19,55,1,11,14,16,17,36,6,11,4,10,15,12,64,9,33,8,14,20,21,5,6,8,2,17,53,41,53.7984,53.913599999999995,53.855999999999995,98.41057635175284,76.12893642305409,76.12893642305409,98.41057635175284,22.281639928698752,-22.281639928698752,7.591093117408907,6.160670280926565,6.160670280926565,6.160670280926565,42.7143778207608,29.218928164196125,0.35454545454545455,0.2578125,0.2909090909090909,0.21875,0.4473684210526316,0.35714285714285715,0.6428571428571429,0.5526315789473685,0.5638297872340425,0.40425531914893614,0.9065420560747663,0.09345794392523364
2012,134,1140,78,1233,72,N,0,30,62,7,20,11,20,10,33,21,20,9,7,14,31,70,6,25,4,8,8,28,19,18,10,3,19,78,72,77.568,80.1792,78.8736,98.89240506329115,91.28529698149951,91.28529698149951,98.89240506329115,7.607108081791637,-7.607108081791637,18.783542039355993,17.191458559536738,17.191458559536738,17.191458559536738,55.08474576271187,48.966267682263336,0.5403225806451613,0.4857142857142857,0.3225806451612903,0.11428571428571428,0.2631578947368421,0.1951219512195122,0.8048780487804879,0.7368421052631579,0.5443037974683544,0.4810126582278481,0.5775193798449613,0.42248062015503873
2012,134,1443,59,1290,58,N,0,19,62,2,16,19,33,26,34,10,28,7,9,18,22,61,4,22,10,22,10,22,12,17,11,8,24,59,58,75.3792,74.5728,74.976,78.69184805804524,77.3580879214682,77.3580879214682,78.69184805804524,1.333760136577041,-1.333760136577041,8.732099196646875,12.03852327447833,12.03852327447833,12.03852327447833,38.55201254573968,41.02999434069043,0.3225806451612903,0.39344262295081966,0.532258064516129,0.36065573770491804,0.5416666666666666,0.22727272727272727,0.7727272727272727,0.4583333333333333,0.6521739130434783,0.5217391304347826,0.550561797752809,0.449438202247191
2012,135,1378,65,1143,54,N,0,28,49,5,15,4,8,5,27,15,11,3,4,14,21,58,3,14,9,14,12,19,10,7,1,2,14,65,54,56.1792,56.7936,56.4864,115.07194652164061,95.59823249490142,95.59823249490142,115.07194652164061,19.473714026739188,-19.473714026739188,19.10341314314824,12.32134056185313,12.32134056185313,12.32134056185313,61.88118811881188,42.082294264339154,0.6224489795918368,0.3879310344827586,0.16326530612244897,0.2413793103448276,0.20833333333333334,0.3076923076923077,0.6923076923076923,0.7916666666666666,0.5079365079365079,0.38095238095238093,0.6972972972972973,0.3027027027027027
2012,135,1436,71,1249,59,N,0,25,50,4,11,17,24,9,25,16,5,3,3,19,20,60,4,13,15,21,19,21,6,7,3,2,17,71,59,54.2976,54.950399999999995,54.623999999999995,129.97949619214998,108.01113063854717,108.01113063854717,129.97949619214998,21.96836555360281,-21.96836555360281,19.6174595389897,7.295719844357977,7.295719844357977,7.295719844357977,58.61955085865257,42.605430387059506,0.54,0.36666666666666664,0.48,0.35,0.3,0.4318181818181818,0.5681818181818182,0.7,0.4594594594594595,0.40540540540540543,0.6878306878306878,0.31216931216931215
2012,136,1124,68,1355,60,N,0,23,52,8,20,14,20,12,23,9,12,6,2,16,21,50,10,30,8,14,7,16,16,13,7,1,17,68,60,58.367999999999995,59.67359999999999,59.020799999999994,115.21361960529171,101.65907612231622,101.65907612231622,115.21361960529171,13.55454348297549,-13.55454348297549,11.002444987775062,18.788163457022076,18.788163457022076,18.788163457022076,55.92105263157895,53.41880341880342,0.5192307692307693,0.52,0.38461538461538464,0.28,0.42857142857142855,0.23333333333333334,0.7666666666666667,0.5714285714285714,0.603448275862069,0.4827586206896552,0.5681818181818182,0.4318181818181818
2012,136,1160,68,1424,64,N,0,22,48,7,12,17,27,9,37,12,23,4,3,18,23,71,9,36,9,17,12,21,13,8,14,8,22,68,64,70.92479999999999,71.5008,71.21279999999999,95.48845151433451,89.87148377819719,89.87148377819719,95.48845151433451,5.616967736137326,-5.616967736137326,12.647554806070827,13.067953357458785,13.067953357458785,13.067953357458785,56.78022712090848,40.77471967380224,0.53125,0.3873239436619718,0.5625,0.23943661971830985,0.3,0.24489795918367346,0.7551020408163265,0.7,0.5822784810126582,0.379746835443038,0.5813953488372093,0.4186046511627907
2012,136,1211,77,1452,54,N,0,28,50,9,17,12,16,6,25,15,10,9,2,25,16,49,3,17,19,28,12,19,10,10,2,3,17,77,54,58.598400000000005,56.94719999999999,57.7728,133.28071341530963,93.46959122632104,93.46959122632104,133.28071341530963,39.81112218898859,-39.81112218898859,18.283764017552414,12.297097884899165,12.297097884899165,12.297097884899165,67.49649368863955,44.031311154598825,0.65,0.35714285714285715,0.32,0.5714285714285714,0.24,0.32432432432432434,0.6756756756756757,0.76,0.5,0.4032258064516129,0.745945945945946,0.25405405405405407
2012,136,1231,79,1308,66,N,0,32,54,7,13,8,10,7,14,15,12,12,0,12,27,49,4,12,8,10,7,16,7,17,5,6,13,79,66,60.864000000000004,60.864000000000004,60.864000000000004,129.79758149316507,108.4384858044164,108.4384858044164,129.79758149316507,21.359095688748667,-21.359095688748667,17.564402810304447,9.04392764857881,9.04392764857881,9.04392764857881,67.63698630136986,61.79775280898877,0.6574074074074074,0.5918367346938775,0.18518518518518517,0.20408163265306123,0.30434782608695654,0.3333333333333333,0.6666666666666666,0.6956521739130435,0.4772727272727273,0.5227272727272727,0.6188524590163934,0.38114754098360654
2012,136,1235,77,1163,64,N,0,26,54,6,16,19,20,12,29,10,11,2,4,15,21,56,7,19,15,22,8,16,8,4,7,5,17,77,64,59.327999999999996,59.2128,59.270399999999995,129.91307634164778,107.97969981643452,107.97969981643452,129.91307634164778,21.933376525213262,-21.933376525213262,11.933174224343675,10.298661174047373,10.298661174047373,10.298661174047373,61.30573248407644,48.721071863580995,0.5370370370370371,0.4375,0.37037037037037035,0.39285714285714285,0.42857142857142855,0.21621621621621623,0.7837837837837838,0.5714285714285714,0.6307692307692307,0.4307692307692308,0.6484018264840182,0.3515981735159817
2012,136,1243,70,1379,64,N,0,21,42,2,12,26,34,5,26,12,11,4,7,18,22,60,8,23,12,17,13,21,8,10,8,0,25,70,64,60.44160000000001,61.900800000000004,61.171200000000006,114.43293576061937,104.62439840970914,104.62439840970914,114.43293576061937,9.808537350910228,-9.808537350910228,15.007503751875937,9.35891436593355,9.35891436593355,9.35891436593355,61.44662921348314,47.42145820983995,0.5238095238095238,0.43333333333333335,0.8095238095238095,0.2833333333333333,0.19230769230769232,0.3333333333333333,0.6666666666666666,0.8076923076923077,0.47692307692307695,0.4,0.6703910614525139,0.329608938547486
2012,136,1246,81,1443,66,N,0,30,54,3,10,18,25,9,30,14,12,2,9,14,25,63,6,15,10,16,10,20,10,10,6,2,19,81,66,65.28,67.2384,66.25919999999999,122.24717473196176,99.60880904085774,99.60880904085774,122.24717473196176,22.638365691104028,-22.638365691104028,15.384615384615385,11.106175033318525,11.106175033318525,11.106175033318525,62.30769230769231,47.11593375214163,0.5833333333333334,0.4444444444444444,0.46296296296296297,0.25396825396825395,0.3103448275862069,0.25,0.75,0.6896551724137931,0.5652173913043478,0.42028985507246375,0.6929824561403509,0.30701754385964913
2012,136,1257,69,1172,62,N,0,21,52,1,5,26,36,13,27,8,10,5,4,19,21,60,4,19,16,23,13,23,12,10,4,6,23,69,62,62.2464,64.43520000000001,63.3408,108.93452561382237,97.88319692836212,97.88319692836212,108.93452561382237,11.051328685460248,-11.051328685460248,9.319664492078285,13.026487190620928,13.026487190620928,13.026487190620928,50.85495283018868,44.209925841414716,0.41346153846153844,0.38333333333333336,0.6923076923076923,0.38333333333333336,0.3611111111111111,0.325,0.675,0.6388888888888888,0.5263157894736842,0.47368421052631576,0.6012658227848101,0.3987341772151899
